Data de Produção Acumulada,Cod. Ordem,Cod Recurso,Cod Produto,Qt. Total Acumulada Produzida até a data específica,Qt. Acumulada Refugada até a data específica,Qtd. Acumulada total Retrabalhada até a data específica,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo total de Massa Acumulada,Tempo Restante para Manutenção
2023-06-05,1422130,IJ-118,SA02961,215,77,6,1.0,PC,P212/1,0.5952680548079707,-252
2023-04-27,3005307,IJ-046,SA02961,430,32,25,1.0,PC,N-142/67,1.0153277877455191,-291
2023-03-23,1168310,IJ-118,SA05780,322,34,35,1.0,PC,N-142/67,0.6734934299790366,-326
2023-09-27,3054473,IJ-118,SA02961,786,94,36,1.0,PC,N-142/67,0.9196103451460141,-138
2023-12-09,9205475,IJ-117,SA05780,172,9,2,1.0,PC,N-142/67,0.7962282927299367,-65
2023-12-17,9281719,IJ-117,SA02961,211,9,44,1.0,PC,N-142/67,1.4710330305187014,-57
2023-10-29,6163165,IJ-046,SA05780,683,67,15,1.0,PC,N-142/67,0.7088126861728243,-106
2023-01-10,2135898,IJ-046,SA02004,275,45,7,1.0,PC,N-142/67,1.346868206093904,-398
2023-04-24,7314032,IJ-046,SA02004,420,84,11,1.0,PC,N-142/67,1.129828979921943,-294
2023-12-29,5400533,IJ-117,SA02961,553,87,4,1.0,PC,N-142/67,1.478068392246806,-45
2023-06-03,6715294,IJ-118,SA02004,156,23,49,1.0,PC,N-142/67,1.3413814751889228,-254
2023-01-31,2693213,IJ-046,SA02004,749,12,35,1.0,PC,N-142/67,1.470406257460743,-377
2023-02-08,5395970,IJ-046,SA02961,175,2,46,1.0,PC,N-142/67,1.2352357376846848,-369
2023-03-01,1635303,IJ-117,SA05780,847,86,18,1.0,PC,P212/1,1.339906087973875,-348
2023-03-22,7372797,IJ-117,SA02004,994,75,26,1.0,PC,N-142/67,1.2783171711209094,-327
2023-11-29,7889296,IJ-046,SA02961,650,67,44,1.0,PC,N-142/67,0.9710508263178742,-75
2023-08-21,9559929,IJ-118,SA02004,616,72,30,1.0,PC,P212/1,0.7426598242138802,-175
2023-05-06,3653765,IJ-117,SA02961,556,82,13,1.0,PC,P212/1,1.3131206816805205,-282
2023-06-10,6816135,IJ-117,SA02961,612,90,11,1.0,PC,P212/1,0.9461957791652205,-247
2023-12-09,4644323,IJ-117,SA05780,420,3,19,1.0,PC,N-142/67,0.9223737993070774,-65
2023-10-16,5433458,IJ-046,SA05780,132,44,22,1.0,PC,N-142/67,0.9218986965535529,-119
2023-08-18,2064748,IJ-046,SA02004,803,14,6,1.0,PC,P212/1,1.1369597462427263,-178
2023-09-05,3313262,IJ-117,SA02004,678,55,41,1.0,PC,N-142/67,1.3583919851462056,-160
2023-01-14,7650734,IJ-117,SA05780,479,67,31,1.0,PC,P212/1,0.9569855789918291,-394
2023-10-17,4551832,IJ-046,SA02004,749,54,36,1.0,PC,N-142/67,1.3881743771368562,-118
2023-07-13,6933300,IJ-117,SA02961,961,51,1,1.0,PC,N-142/67,0.7742016910422377,-214
2023-05-06,5135331,IJ-117,SA02961,889,94,38,1.0,PC,N-142/67,0.9054816497349847,-282
2023-08-03,5120771,IJ-046,SA02961,213,93,37,1.0,PC,N-142/67,0.742042999485222,-193
2023-11-25,6034050,IJ-046,SA05780,116,63,49,1.0,PC,N-142/67,0.6605127416628563,-79
2023-10-10,7734542,IJ-046,SA05780,366,3,17,1.0,PC,P212/1,1.0099778494628349,-125
2023-06-08,8899737,IJ-046,SA02004,890,53,12,1.0,PC,P212/1,1.2372222042030694,-249
2023-10-15,9095563,IJ-118,SA05780,13,43,2,1.0,PC,P212/1,0.5419213905985913,-120
2023-08-01,6030497,IJ-046,SA05780,148,25,14,1.0,PC,N-142/67,0.6253757961060223,-195
2023-03-24,4884020,IJ-046,SA05780,400,55,43,1.0,PC,N-142/67,0.8694382173549554,-325
2023-07-03,9331060,IJ-046,SA02961,594,19,31,1.0,PC,P212/1,1.2912918871525854,-224
2023-05-26,2261282,IJ-046,SA02004,387,9,46,1.0,PC,P212/1,0.6431540556970141,-262
2023-05-28,4022993,IJ-118,SA05780,52,4,32,1.0,PC,P212/1,0.5854614165169298,-260
2023-08-11,9373460,IJ-118,SA02004,813,61,8,1.0,PC,N-142/67,0.5837961808010648,-185
2023-02-02,4996099,IJ-046,SA02961,209,99,39,1.0,PC,P212/1,0.5121832017828587,-375
2023-10-23,9440656,IJ-046,SA02961,161,87,9,1.0,PC,N-142/67,0.9576336345804537,-112
2023-05-11,9084504,IJ-117,SA02961,348,87,20,1.0,PC,N-142/67,1.2915277241573329,-277
2023-09-09,6014057,IJ-117,SA02961,668,49,48,1.0,PC,N-142/67,1.1315698342286127,-156
2023-04-16,7133972,IJ-118,SA05780,945,31,1,1.0,PC,N-142/67,0.8952489896214166,-302
2023-04-08,2463094,IJ-117,SA05780,956,56,6,1.0,PC,N-142/67,1.005885148609187,-310
2023-09-06,5491969,IJ-046,SA05780,530,27,32,1.0,PC,P212/1,1.0119106472760806,-159
2023-08-06,3388072,IJ-118,SA05780,398,72,8,1.0,PC,P212/1,1.0598656891458542,-190
2023-01-15,8663222,IJ-046,SA05780,694,20,27,1.0,PC,P212/1,1.3563306390689922,-393
2023-12-23,1061451,IJ-046,SA05780,77,57,5,1.0,PC,P212/1,1.4726041419684655,-51
2023-08-24,2264862,IJ-118,SA05780,2,6,41,1.0,PC,N-142/67,1.3995837638878812,-172
2023-08-29,8376068,IJ-046,SA02004,232,62,42,1.0,PC,P212/1,1.0716936786540252,-167
2023-04-13,7909625,IJ-118,SA02961,921,69,22,1.0,PC,N-142/67,1.1567613284026186,-305
2023-05-03,7148789,IJ-046,SA02961,147,11,13,1.0,PC,P212/1,1.1211828724247805,-285
2023-09-16,9915496,IJ-046,SA05780,130,64,21,1.0,PC,N-142/67,0.6844038023594714,-149
2023-02-10,1555886,IJ-117,SA02961,692,53,48,1.0,PC,N-142/67,1.36471435365576,-367
2023-05-06,1868396,IJ-118,SA02004,498,44,25,1.0,PC,N-142/67,1.1172919516065023,-282
2023-04-20,5527664,IJ-118,SA02961,689,25,16,1.0,PC,N-142/67,0.7018087372100803,-298
2023-06-06,1920391,IJ-118,SA05780,199,41,2,1.0,PC,N-142/67,0.848507265612248,-251
2023-03-02,7934944,IJ-117,SA02004,261,56,19,1.0,PC,N-142/67,0.8809690912606808,-347
2023-10-09,2251593,IJ-117,SA05780,648,55,30,1.0,PC,P212/1,0.7909207030835794,-126
2023-10-20,5761071,IJ-046,SA02004,552,35,35,1.0,PC,P212/1,0.7693223162634732,-115
2023-09-28,7349594,IJ-118,SA05780,461,33,4,1.0,PC,N-142/67,1.1998716680694803,-137
2023-02-19,2696586,IJ-046,SA05780,939,72,37,1.0,PC,P212/1,1.49524810127695,-358
2023-04-29,9817626,IJ-118,SA05780,993,2,25,1.0,PC,N-142/67,1.339185403414388,-289
2023-07-17,8155108,IJ-046,SA02961,491,74,3,1.0,PC,P212/1,1.4705499345141104,-210
2023-07-15,6030928,IJ-046,SA02004,235,76,30,1.0,PC,N-142/67,1.4428190237043101,-212
2023-12-09,7473686,IJ-046,SA02004,890,53,35,1.0,PC,N-142/67,1.3180945905392094,-65
2023-06-01,5304984,IJ-117,SA02961,669,70,33,1.0,PC,P212/1,1.3911800527524143,-256
2023-11-20,6166959,IJ-046,SA02004,713,99,38,1.0,PC,N-142/67,1.4641578540019153,-84
2023-05-10,9368738,IJ-046,SA02961,627,90,7,1.0,PC,P212/1,0.7999776768308361,-278
2023-08-13,4670195,IJ-118,SA05780,586,12,25,1.0,PC,N-142/67,0.6731431474598525,-183
2023-10-12,5713080,IJ-118,SA02004,467,9,36,1.0,PC,N-142/67,0.8435202893120042,-123
2023-11-09,6117532,IJ-118,SA02961,186,86,32,1.0,PC,N-142/67,1.2327832389603721,-95
2023-05-29,5242724,IJ-118,SA02004,909,63,5,1.0,PC,N-142/67,1.2404928546847453,-259
2023-06-08,4302428,IJ-118,SA02961,501,24,13,1.0,PC,P212/1,1.0825643882746547,-249
2023-04-25,8487267,IJ-046,SA02004,538,3,14,1.0,PC,P212/1,0.6587873457430812,-293
2023-11-24,5722275,IJ-046,SA02961,194,2,15,1.0,PC,P212/1,1.068084095491488,-80
2023-11-09,4770823,IJ-118,SA05780,610,8,28,1.0,PC,P212/1,1.2514643689052745,-95
2023-09-25,7458028,IJ-046,SA05780,969,68,45,1.0,PC,N-142/67,1.0664445674426266,-140
2023-02-18,7371214,IJ-118,SA02961,392,50,27,1.0,PC,N-142/67,1.4358568537760004,-359
2023-01-22,7275541,IJ-118,SA02004,591,89,10,1.0,PC,P212/1,1.0613486966200725,-386
2023-01-17,7973564,IJ-117,SA02004,685,56,22,1.0,PC,P212/1,0.8490378587543423,-391
2023-11-03,8247221,IJ-046,SA02961,916,45,7,1.0,PC,N-142/67,1.0222052259762369,-101
2023-10-15,8902569,IJ-118,SA02961,823,50,32,1.0,PC,P212/1,0.8636129738268158,-120
2023-03-22,1235567,IJ-118,SA05780,556,61,29,1.0,PC,N-142/67,0.9840417938029576,-327
2023-06-12,8387392,IJ-117,SA02961,303,40,25,1.0,PC,N-142/67,1.1963323317647487,-245
2023-08-15,9270196,IJ-118,SA05780,190,30,48,1.0,PC,P212/1,1.2236321919903113,-181
2023-09-15,2598453,IJ-117,SA05780,280,31,19,1.0,PC,P212/1,0.8669633975481691,-150
2023-02-17,9365984,IJ-117,SA02004,660,72,41,1.0,PC,P212/1,0.8796121173953729,-360
2023-01-05,3165648,IJ-117,SA02961,117,20,43,1.0,PC,P212/1,1.3220036232898897,-403
2023-08-10,4549806,IJ-118,SA05780,431,82,24,1.0,PC,P212/1,1.1700982833908153,-186
2023-04-13,9033845,IJ-118,SA02004,886,27,47,1.0,PC,N-142/67,0.6923933294086984,-305
2023-07-09,5926113,IJ-118,SA02004,782,78,8,1.0,PC,N-142/67,1.4314535656347516,-218
2023-12-28,4739749,IJ-117,SA02004,508,93,40,1.0,PC,P212/1,1.3689908871014973,-46
2023-05-22,8845313,IJ-117,SA02961,630,96,12,1.0,PC,P212/1,1.3382090483271394,-266
2023-02-20,3878400,IJ-118,SA02961,531,47,27,1.0,PC,P212/1,0.9899493971067373,-357
2023-10-12,8998993,IJ-118,SA05780,942,21,39,1.0,PC,N-142/67,0.7777007313092058,-123
2023-07-25,7930364,IJ-117,SA05780,911,85,19,1.0,PC,P212/1,1.4949331232898384,-202
2023-01-10,9614161,IJ-117,SA05780,295,12,49,1.0,PC,N-142/67,1.0458995205569501,-398
2023-04-30,1875503,IJ-117,SA05780,568,9,18,1.0,PC,P212/1,0.6570719345975489,-288
2023-06-23,3326297,IJ-046,SA05780,15,36,17,1.0,PC,P212/1,1.4249760997548333,-234
2023-02-26,6276572,IJ-046,SA05780,298,70,7,1.0,PC,P212/1,0.5798806625872657,-351
2023-06-30,7390465,IJ-046,SA02961,213,94,38,1.0,PC,N-142/67,0.9214731756249557,-227
2023-06-23,4255164,IJ-118,SA02961,33,91,5,1.0,PC,P212/1,1.3848898655042325,-234
2023-09-08,7581604,IJ-118,SA02961,153,85,1,1.0,PC,P212/1,0.7806737688362138,-157
2023-12-07,2578575,IJ-117,SA02004,340,8,19,1.0,PC,N-142/67,0.9362342437406039,-67
2023-04-29,9139719,IJ-118,SA02004,788,30,49,1.0,PC,N-142/67,1.1477032016027446,-289
2023-02-09,4507905,IJ-046,SA02961,546,26,42,1.0,PC,P212/1,1.1848595553126262,-368
2023-08-15,4348340,IJ-118,SA02961,759,59,20,1.0,PC,N-142/67,0.8593252146951108,-181
2023-05-25,3007769,IJ-046,SA02961,114,18,1,1.0,PC,P212/1,1.4991955543340818,-263
2023-12-06,4588859,IJ-118,SA02004,282,15,20,1.0,PC,P212/1,1.0037883017259972,-68
2023-09-12,5599705,IJ-118,SA02004,502,22,13,1.0,PC,P212/1,0.7343687464792369,-153
2023-06-06,1769484,IJ-117,SA02961,746,89,32,1.0,PC,N-142/67,1.1373699039809133,-251
2023-03-19,9249605,IJ-118,SA05780,540,39,31,1.0,PC,P212/1,0.8852860852773838,-330
2023-12-12,7604066,IJ-118,SA02961,760,33,45,1.0,PC,N-142/67,0.547298173816781,-62
2023-09-22,6857930,IJ-118,SA05780,812,30,13,1.0,PC,N-142/67,1.0318609736847888,-143
2023-02-06,3683419,IJ-046,SA02004,783,68,33,1.0,PC,N-142/67,0.9634211220175923,-371
2023-01-08,9822434,IJ-046,SA02961,177,59,41,1.0,PC,N-142/67,0.8959290263859099,-400
2023-06-20,7079831,IJ-046,SA05780,653,11,22,1.0,PC,N-142/67,1.3725085728898663,-237
2023-08-01,7936340,IJ-118,SA05780,531,44,16,1.0,PC,P212/1,1.1383983832263609,-195
2023-06-11,2351160,IJ-118,SA05780,254,17,14,1.0,PC,N-142/67,0.7463863276907404,-246
2023-06-06,8517771,IJ-046,SA05780,617,96,34,1.0,PC,N-142/67,1.371105053617271,-251
2023-10-24,6481236,IJ-117,SA05780,620,58,14,1.0,PC,N-142/67,0.9949291935049667,-111
2023-05-04,1339382,IJ-117,SA02961,73,3,23,1.0,PC,P212/1,0.6581121613649811,-284
2023-09-20,5012580,IJ-117,SA02004,873,31,48,1.0,PC,N-142/67,1.2469256965610058,-145
2023-07-16,7462251,IJ-118,SA02961,289,17,45,1.0,PC,P212/1,0.5199860617144004,-211
2023-03-18,5596136,IJ-046,SA05780,180,40,37,1.0,PC,P212/1,0.6594731759023433,-331
2023-05-27,3790871,IJ-118,SA02004,594,72,7,1.0,PC,P212/1,1.1696374517403476,-261
2023-05-20,3764119,IJ-117,SA05780,65,38,29,1.0,PC,N-142/67,0.5372503104319285,-268
2023-05-24,7855651,IJ-118,SA02961,451,84,10,1.0,PC,N-142/67,1.2448428369046227,-264
2023-06-14,4161445,IJ-117,SA02004,309,90,46,1.0,PC,P212/1,0.7682675079861869,-243
2023-11-22,5848680,IJ-117,SA02004,15,41,16,1.0,PC,P212/1,1.3780968191228347,-82
2023-06-21,1273594,IJ-118,SA02961,28,84,46,1.0,PC,P212/1,1.3950021947120474,-236
2023-10-06,5313921,IJ-118,SA05780,464,44,33,1.0,PC,N-142/67,1.2766631523082976,-129
2023-08-17,1932250,IJ-046,SA02961,604,45,44,1.0,PC,P212/1,1.2763490196777596,-179
2023-05-22,6865360,IJ-118,SA02961,313,36,4,1.0,PC,P212/1,0.7761781917761353,-266
2023-08-21,6950185,IJ-117,SA02961,54,7,5,1.0,PC,N-142/67,1.2954600857426235,-175
2023-01-21,8072371,IJ-118,SA05780,670,17,13,1.0,PC,P212/1,1.4162626670176532,-387
2023-06-12,7354255,IJ-046,SA05780,571,38,30,1.0,PC,N-142/67,0.6963620613663057,-245
2023-10-27,4490190,IJ-046,SA02961,802,91,39,1.0,PC,N-142/67,1.1770833857427971,-108
2023-06-16,7751260,IJ-046,SA02961,537,66,32,1.0,PC,N-142/67,1.079599065463345,-241
2023-11-19,2361250,IJ-118,SA02961,24,75,18,1.0,PC,N-142/67,0.8817665445121974,-85
2023-02-28,5343728,IJ-117,SA02961,135,29,21,1.0,PC,P212/1,1.4701827851888831,-349
2023-05-31,3823408,IJ-117,SA05780,663,99,36,1.0,PC,P212/1,0.5076725865441837,-257
2023-09-27,8207217,IJ-118,SA02004,290,33,1,1.0,PC,N-142/67,1.0630692188660689,-138
2023-11-19,7327659,IJ-118,SA02961,664,17,35,1.0,PC,P212/1,1.153402994353147,-85
2023-01-29,7548340,IJ-118,SA02004,284,62,31,1.0,PC,N-142/67,1.084853804465161,-379
2023-01-13,4340750,IJ-117,SA02004,694,25,34,1.0,PC,P212/1,0.6286470202524053,-395
2023-02-03,6612557,IJ-046,SA02004,654,60,14,1.0,PC,N-142/67,0.6863917376926663,-374
2023-12-31,8020962,IJ-046,SA02961,24,89,27,1.0,PC,N-142/67,1.1688979840925113,-43
2023-01-13,1470495,IJ-046,SA02004,316,58,28,1.0,PC,N-142/67,0.9657189401057902,-395
2023-10-20,9605532,IJ-117,SA05780,548,96,25,1.0,PC,P212/1,0.532993891610145,-115
2023-02-17,3807720,IJ-117,SA05780,715,69,43,1.0,PC,P212/1,0.9798825613513239,-360
2023-10-01,9271659,IJ-117,SA02004,478,87,14,1.0,PC,P212/1,1.058007355845025,-134
2023-05-23,6530913,IJ-117,SA02004,412,69,22,1.0,PC,P212/1,0.9200531783796747,-265
2023-07-24,1604811,IJ-117,SA05780,522,68,34,1.0,PC,P212/1,1.33678460643115,-203
2023-12-21,1321997,IJ-117,SA05780,406,55,35,1.0,PC,N-142/67,1.2735678921170037,-53
2023-01-03,5414323,IJ-118,SA02961,443,90,16,1.0,PC,N-142/67,1.0900481652878615,-405
2023-06-15,1064775,IJ-118,SA05780,992,17,4,1.0,PC,N-142/67,0.5026480661899355,-242
2023-06-24,9824096,IJ-118,SA02004,304,63,16,1.0,PC,N-142/67,1.2134240725211594,-233
2023-06-11,8713886,IJ-117,SA02004,600,3,20,1.0,PC,N-142/67,1.2207969954016495,-246
2023-02-26,9587953,IJ-046,SA02004,774,1,43,1.0,PC,P212/1,1.1896106700528515,-351
2023-03-08,8284147,IJ-117,SA02961,310,98,22,1.0,PC,P212/1,0.5858415862879974,-341
2023-10-19,2367645,IJ-046,SA02004,377,38,5,1.0,PC,N-142/67,0.5223794616809823,-116
2023-09-30,4433502,IJ-118,SA02004,203,68,33,1.0,PC,P212/1,0.5572607959675703,-135
2023-02-24,5940520,IJ-046,SA05780,808,38,46,1.0,PC,N-142/67,0.5450666578770119,-353
2023-01-09,6493571,IJ-118,SA05780,140,46,19,1.0,PC,P212/1,1.1419595462861964,-399
2023-05-03,6388707,IJ-118,SA02004,902,83,40,1.0,PC,P212/1,0.7291513083979004,-285
2023-04-07,4906972,IJ-046,SA02004,449,88,6,1.0,PC,N-142/67,0.9571263594704276,-311
2023-03-11,8129626,IJ-118,SA05780,591,95,27,1.0,PC,P212/1,1.3288950720309742,-338
2023-02-15,6758865,IJ-046,SA02004,293,14,7,1.0,PC,N-142/67,1.3582796113825548,-362
2023-08-21,5671048,IJ-118,SA05780,994,1,49,1.0,PC,P212/1,0.9940066211808861,-175
2023-05-27,8485960,IJ-117,SA05780,569,78,6,1.0,PC,N-142/67,1.2736402063070649,-261
2023-09-15,9614849,IJ-046,SA02004,351,47,34,1.0,PC,P212/1,0.5902590023216704,-150
2023-08-30,4919497,IJ-046,SA05780,560,13,12,1.0,PC,N-142/67,0.9530608621110921,-166
2023-03-31,1569787,IJ-118,SA05780,993,21,6,1.0,PC,P212/1,0.9182801621722977,-318
2023-12-16,2526026,IJ-118,SA02961,158,42,44,1.0,PC,P212/1,1.075289837274568,-58
2023-11-03,5618805,IJ-117,SA02961,460,73,4,1.0,PC,P212/1,0.8157452408214698,-101
2023-02-21,5534675,IJ-118,SA02004,281,85,48,1.0,PC,N-142/67,0.6254271218500311,-356
2023-11-29,6423789,IJ-117,SA05780,544,66,49,1.0,PC,N-142/67,0.5450826338148133,-75
2023-01-09,5361301,IJ-046,SA02004,955,45,36,1.0,PC,P212/1,0.6882428617614891,-399
2023-01-13,4740397,IJ-118,SA02961,382,40,19,1.0,PC,N-142/67,0.7355247770947131,-395
2023-09-25,8302601,IJ-046,SA02961,999,46,44,1.0,PC,P212/1,0.614507252392982,-140
2023-07-09,4303073,IJ-046,SA02004,436,13,26,1.0,PC,P212/1,1.2153489827484352,-218
2023-05-09,3479603,IJ-118,SA02004,516,74,18,1.0,PC,P212/1,1.1173513254841647,-279
2023-02-09,4473440,IJ-118,SA05780,947,86,32,1.0,PC,N-142/67,0.9935126345010437,-368
2023-02-12,4356993,IJ-118,SA02004,538,82,5,1.0,PC,P212/1,0.8208300833397089,-365
2023-12-13,3976930,IJ-118,SA02004,197,30,47,1.0,PC,N-142/67,0.9781303560950848,-61
2023-04-08,9460490,IJ-046,SA02004,707,66,38,1.0,PC,N-142/67,1.34574427990218,-310
2023-09-18,5514397,IJ-046,SA02961,677,15,29,1.0,PC,P212/1,0.8824035341824225,-147
2023-01-25,9809595,IJ-118,SA02961,94,81,20,1.0,PC,N-142/67,0.7804793774290203,-383
2023-06-17,4554665,IJ-117,SA02004,437,77,23,1.0,PC,P212/1,0.657059295716397,-240
2023-01-23,7808712,IJ-118,SA05780,317,87,21,1.0,PC,P212/1,0.887847469010939,-385
2023-08-12,1805623,IJ-046,SA02004,768,14,36,1.0,PC,P212/1,1.0184737827160684,-184
2023-12-28,2601110,IJ-118,SA02961,673,71,17,1.0,PC,P212/1,0.8016828254617642,-46
2023-12-20,8765840,IJ-117,SA02961,292,89,48,1.0,PC,N-142/67,0.784686527851847,-54
2023-02-20,4218604,IJ-117,SA02004,865,6,23,1.0,PC,N-142/67,0.5942607662992154,-357
2023-12-31,9467060,IJ-118,SA02961,884,41,4,1.0,PC,N-142/67,1.4375324121921214,-43
2023-09-16,5375291,IJ-118,SA02004,546,19,8,1.0,PC,P212/1,0.6122138240895939,-149
2023-08-24,1582752,IJ-046,SA02961,624,75,33,1.0,PC,N-142/67,1.4085430401988457,-172
2023-05-08,2577603,IJ-046,SA02004,48,91,17,1.0,PC,N-142/67,1.0451329981564104,-280
2023-03-07,7895174,IJ-046,SA02961,435,67,11,1.0,PC,N-142/67,1.178467015053434,-342
2023-03-14,4470383,IJ-118,SA02004,882,77,25,1.0,PC,P212/1,1.4838984883178883,-335
2023-07-26,9762990,IJ-117,SA05780,590,65,48,1.0,PC,P212/1,0.9183134782925685,-201
2023-09-02,9494162,IJ-118,SA02961,885,29,39,1.0,PC,N-142/67,0.777937865580108,-163
2023-03-14,3448073,IJ-046,SA05780,607,94,14,1.0,PC,P212/1,0.6803935442414372,-335
2023-12-14,2235717,IJ-118,SA02004,726,44,27,1.0,PC,N-142/67,0.6116800003365541,-60
2023-09-20,7168233,IJ-046,SA05780,861,51,37,1.0,PC,N-142/67,0.6077704739428265,-145
2023-05-25,6760210,IJ-118,SA05780,681,77,22,1.0,PC,N-142/67,0.6201959940474739,-263
2023-11-26,2164543,IJ-118,SA02004,702,51,31,1.0,PC,N-142/67,1.410028947922111,-78
2023-01-01,8283078,IJ-046,SA05780,154,17,5,1.0,PC,P212/1,0.7834618033316516,-407
2023-02-05,5708511,IJ-118,SA05780,745,94,7,1.0,PC,P212/1,1.002416410135041,-372
2023-01-19,4700167,IJ-117,SA05780,297,1,20,1.0,PC,P212/1,1.072568734191028,-389
2023-07-11,4797570,IJ-046,SA05780,313,82,5,1.0,PC,N-142/67,0.6581898163535089,-216
2023-03-06,6229458,IJ-118,SA02961,131,43,12,1.0,PC,P212/1,1.0883579134560635,-343
2023-11-18,8259982,IJ-117,SA05780,63,32,26,1.0,PC,N-142/67,0.6052800257665469,-86
2023-05-16,5260299,IJ-117,SA05780,262,7,44,1.0,PC,N-142/67,1.0915107240012807,-272
2023-05-03,7257348,IJ-046,SA02961,571,70,15,1.0,PC,N-142/67,0.6845829235171198,-285
2023-01-29,8764175,IJ-118,SA02004,431,5,40,1.0,PC,P212/1,0.6455653338635736,-379
2023-04-07,7559527,IJ-117,SA02004,889,67,26,1.0,PC,N-142/67,1.317556241006327,-311
2023-05-08,5866658,IJ-117,SA05780,217,41,17,1.0,PC,N-142/67,0.6137926392422589,-280
2023-09-04,4972306,IJ-117,SA02004,486,79,6,1.0,PC,P212/1,1.202057483735608,-161
2023-02-07,1259978,IJ-117,SA05780,599,57,30,1.0,PC,N-142/67,1.0643002009244051,-370
2023-10-27,8492537,IJ-117,SA02961,920,14,27,1.0,PC,N-142/67,0.7532639552125663,-108
2023-09-09,8004257,IJ-046,SA02961,675,47,35,1.0,PC,P212/1,1.4355910981465825,-156
2023-12-05,8214436,IJ-117,SA02961,230,3,33,1.0,PC,N-142/67,0.6787246872736566,-69
2023-01-05,9078671,IJ-117,SA05780,754,11,22,1.0,PC,P212/1,1.4985109698974945,-403
2023-06-03,1933619,IJ-118,SA05780,888,19,34,1.0,PC,P212/1,0.5347494457316714,-254
2023-12-20,6497072,IJ-118,SA05780,347,16,44,1.0,PC,P212/1,1.379342333758455,-54
2023-10-02,7337661,IJ-046,SA02004,598,6,10,1.0,PC,N-142/67,1.4285742535621573,-133
2023-08-29,2423315,IJ-117,SA02004,804,33,16,1.0,PC,N-142/67,0.7155706166034101,-167
2023-11-25,1123958,IJ-046,SA05780,522,16,37,1.0,PC,N-142/67,1.4633464604785504,-79
2023-08-16,3225407,IJ-117,SA02004,952,12,35,1.0,PC,P212/1,0.8626958054225785,-180
2023-08-12,3252503,IJ-118,SA02004,462,90,10,1.0,PC,P212/1,0.6376901436435815,-184
2023-11-19,7700185,IJ-046,SA02004,979,78,34,1.0,PC,N-142/67,0.9984700536625782,-85
2023-10-05,5798914,IJ-118,SA02961,831,80,14,1.0,PC,P212/1,1.326070069767923,-130
2023-09-21,9676862,IJ-046,SA05780,765,86,19,1.0,PC,P212/1,1.433745218413275,-144
2023-06-29,1133226,IJ-046,SA05780,916,56,16,1.0,PC,N-142/67,0.6645564740580834,-228
2023-12-10,6117209,IJ-046,SA02004,150,87,17,1.0,PC,N-142/67,0.6199310023289368,-64
2023-06-20,9619266,IJ-117,SA02961,867,31,31,1.0,PC,P212/1,0.9212866073772267,-237
2023-04-09,2091868,IJ-118,SA05780,440,58,46,1.0,PC,P212/1,0.7299016819887193,-309
2023-10-07,3552644,IJ-118,SA05780,956,19,45,1.0,PC,P212/1,0.6583856995201873,-128
2023-05-04,5559828,IJ-046,SA02961,668,71,16,1.0,PC,N-142/67,0.7216096321373758,-284
2023-11-09,8525817,IJ-046,SA02961,627,99,12,1.0,PC,N-142/67,0.665557070903042,-95
2023-02-10,1783536,IJ-118,SA02961,146,94,16,1.0,PC,N-142/67,0.6642695671294075,-367
2023-10-19,2895659,IJ-117,SA02004,303,13,22,1.0,PC,P212/1,0.7910912939763043,-116
2023-12-28,3899363,IJ-046,SA02961,370,79,36,1.0,PC,P212/1,1.250271864381338,-46
2023-11-14,9715090,IJ-118,SA02004,544,37,45,1.0,PC,P212/1,1.157877795441946,-90
2023-01-28,6924320,IJ-046,SA02961,850,17,32,1.0,PC,P212/1,0.5510467372159489,-380
2023-10-14,2794178,IJ-118,SA02004,147,59,38,1.0,PC,P212/1,0.7330722677446517,-121
2023-07-10,3997711,IJ-117,SA02961,142,82,37,1.0,PC,N-142/67,0.7535622811298163,-217
2023-12-11,6450567,IJ-117,SA05780,207,63,26,1.0,PC,P212/1,0.8039846034410207,-63
2023-08-09,2634688,IJ-118,SA05780,525,78,19,1.0,PC,P212/1,1.1163055064988727,-187
2023-08-18,5089162,IJ-117,SA05780,694,66,43,1.0,PC,P212/1,0.6062471744354443,-178
2023-12-18,6629665,IJ-046,SA02004,640,16,44,1.0,PC,N-142/67,0.816409644950874,-56
2023-09-14,8994040,IJ-117,SA02004,800,11,21,1.0,PC,N-142/67,0.9955233444349925,-151
2023-04-17,4716630,IJ-118,SA02961,677,64,22,1.0,PC,N-142/67,1.274148942153162,-301
2023-11-23,8330445,IJ-046,SA05780,636,65,1,1.0,PC,P212/1,0.8476223161215803,-81
2023-04-17,3003976,IJ-046,SA05780,558,9,10,1.0,PC,N-142/67,1.0803137400711673,-301
2023-02-16,9027857,IJ-118,SA05780,392,10,32,1.0,PC,P212/1,0.8067707166967473,-361
2023-06-18,8710517,IJ-117,SA02004,614,27,29,1.0,PC,N-142/67,1.077178662223439,-239
2023-05-23,9152420,IJ-118,SA02961,39,16,10,1.0,PC,P212/1,1.477095149406885,-265
2023-08-16,5542464,IJ-117,SA05780,819,55,46,1.0,PC,N-142/67,0.5997598518177321,-180
2023-06-06,2842551,IJ-118,SA02961,815,63,37,1.0,PC,P212/1,1.0390221106015884,-251
2023-01-24,8220292,IJ-046,SA02961,666,71,5,1.0,PC,P212/1,0.7474782862036616,-384
